codigo_mun,mun,prov,ccaa,renta_neta_media_por_persona
34180,Támara de Campos,Palencia,Castilla y León,15069
34181,Tariego de Cerrato,Palencia,Castilla y León,13042
34182,Torquemada,Palencia,Castilla y León,11480
34184,Torremormojón,Palencia,Castilla y León,15069
34185,Triollo,Palencia,Castilla y León,15069
34186,Valbuena de Pisuerga,Palencia,Castilla y León,15069
34189,Valdeolmillos,Palencia,Castilla y León,15069
34190,Valderrábano,Palencia,Castilla y León,15069
34192,Valde-Ucieza,Palencia,Castilla y León,15069
34196,Valle de Cerrato,Palencia,Castilla y León,15069
34199,Velilla del Río Carrión,Palencia,Castilla y León,14061
34201,Vertavillo,Palencia,Castilla y León,16212
34202,Villabasta de Valdavia,Palencia,Castilla y León,15069
34204,Villacidaler,Palencia,Castilla y León,15069
34205,Villaconancio,Palencia,Castilla y León,15069
34206,Villada,Palencia,Castilla y León,12175
34208,Villaeles de Valdavia,Palencia,Castilla y León,15069
34210,Villahán,Palencia,Castilla y León,15069
34211,Villaherreros,Palencia,Castilla y León,11881
34213,Villalaco,Palencia,Castilla y León,15069
34214,Villalba de Guardo,Palencia,Castilla y León,15695
34215,Villalcázar de Sirga,Palencia,Castilla y León,14811
34216,Villalcón,Palencia,Castilla y León,15069
34217,Villalobón,Palencia,Castilla y León,13549
34218,Villaluenga de la Vega,Palencia,Castilla y León,11803
34220,Villamartín de Campos,Palencia,Castilla y León,12846
34221,Villamediana,Palencia,Castilla y León,16224
34222,Villameriel,Palencia,Castilla y León,13759
34223,Villamoronta,Palencia,Castilla y León,12278
34224,Villamuera de la Cueza,Palencia,Castilla y León,15069
34225,Villamuriel de Cerrato,Palencia,Castilla y León,12356
34227,Villanueva del Rebollar,Palencia,Castilla y León,15069
34228,Villanuño de Valdavia,Palencia,Castilla y León,15069
34229,Villaprovedo,Palencia,Castilla y León,15069
34230,Villarmentero de Campos,Palencia,Castilla y León,15069
34231,Villarrabé,Palencia,Castilla y León,13368
34232,Villarramiel,Palencia,Castilla y León,12768
34233,Villasarracino,Palencia,Castilla y León,15217
34234,Villasila de Valdavia,Palencia,Castilla y León,15069
34236,Villaturde,Palencia,Castilla y León,13147
34237,Villaumbrales,Palencia,Castilla y León,11927
34238,Villaviudas,Palencia,Castilla y León,12711
34240,Villerías de Campos,Palencia,Castilla y León,15069
34241,Villodre,Palencia,Castilla y León,15069
34242,Villodrigo,Palencia,Castilla y León,15069
34243,Villoldo,Palencia,Castilla y León,13985
34245,Villota del Páramo,Palencia,Castilla y León,12908
34246,Villovieco,Palencia,Castilla y León,15069
34901,Osorno la Mayor,Palencia,Castilla y León,13416
34902,Valle del Retortillo,Palencia,Castilla y León,13451
34903,Loma de Ucieza,Palencia,Castilla y León,15417
34904,La Pernía,Palencia,Castilla y León,14507
35001,Agaete,Las Palmas,Canarias,11965
35002,Agüimes,Las Palmas,Canarias,11110
35003,Antigua,Las Palmas,Canarias,9542
35004,Arrecife,Las Palmas,Canarias,9986
35005,Artenara,Las Palmas,Canarias,13863
35006,Arucas,Las Palmas,Canarias,12080
35007,Betancuria,Las Palmas,Canarias,12007
35008,Firgas,Las Palmas,Canarias,11653
35009,Gáldar,Las Palmas,Canarias,11377
35010,Haría,Las Palmas,Canarias,12378
35011,Ingenio,Las Palmas,Canarias,10826
35012,Mogán,Las Palmas,Canarias,9587
35013,Moya,Las Palmas,Canarias,11257
35014,La Oliva,Las Palmas,Canarias,9446
35015,Pájara,Las Palmas,Canarias,9798
35016,Las Palmas de Gran Canaria,Las Palmas,Canarias,12977
35017,Puerto del Rosario,Las Palmas,Canarias,11565
35018,San Bartolomé,Las Palmas,Canarias,12219
35019,San Bartolomé de Tirajana,Las Palmas,Canarias,11157
35020,La Aldea de San Nicolás,Las Palmas,Canarias,9991
35021,Santa Brígida,Las Palmas,Canarias,16044
35022,Santa Lucía de Tirajana,Las Palmas,Canarias,9579
35023,Santa María de Guía de Gran Canaria,Las Palmas,Canarias,11657
35024,Teguise,Las Palmas,Canarias,12936
35025,Tejeda,Las Palmas,Canarias,13851
35026,Telde,Las Palmas,Canarias,11381
35027,Teror,Las Palmas,Canarias,11785
35028,Tías,Las Palmas,Canarias,10783
35029,Tinajo,Las Palmas,Canarias,11441
35030,Tuineje,Las Palmas,Canarias,10649
35031,Valsequillo de Gran Canaria,Las Palmas,Canarias,11676
35032,Valleseco,Las Palmas,Canarias,12305
35033,Vega de San Mateo,Las Palmas,Canarias,11657
35034,Yaiza,Las Palmas,Canarias,9982
36001,Arbo,Pontevedra,Galicia,10917
36002,Barro,Pontevedra,Galicia,11421
36003,Baiona,Pontevedra,Galicia,13615
36004,Bueu,Pontevedra,Galicia,12299
36005,Caldas de Reis,Pontevedra,Galicia,11038
36006,Cambados,Pontevedra,Galicia,10919
36007,Campo Lameiro,Pontevedra,Galicia,11118
36008,Cangas,Pontevedra,Galicia,12279
36009,A Cañiza,Pontevedra,Galicia,9957
36010,Catoira,Pontevedra,Galicia,11520
36011,NA,NA,NA,NA
36012,NA,NA,NA,NA
36013,Covelo,Pontevedra,Galicia,10752
36014,Crecente,Pontevedra,Galicia,11191
36015,Cuntis,Pontevedra,Galicia,11634
36016,Dozón,Pontevedra,Galicia,10697
36017,A Estrada,Pontevedra,Galicia,11581
36018,Forcarei,Pontevedra,Galicia,11614
36019,Fornelos de Montes,Pontevedra,Galicia,10742
36020,Agolada,Pontevedra,Galicia,11002
36021,Gondomar,Pontevedra,Galicia,12296
36022,O Grove,Pontevedra,Galicia,11162
36023,A Guarda,Pontevedra,Galicia,10893
36024,Lalín,Pontevedra,Galicia,11077
36025,A Lama,Pontevedra,Galicia,9403
36026,Marín,Pontevedra,Galicia,11382
36027,Meaño,Pontevedra,Galicia,10508
36028,Meis,Pontevedra,Galicia,10784
36029,Moaña,Pontevedra,Galicia,12050
36030,Mondariz,Pontevedra,Galicia,10684
36031,Mondariz-Balneario,Pontevedra,Galicia,13813
36032,Moraña,Pontevedra,Galicia,10768
36033,Mos,Pontevedra,Galicia,11801
36034,As Neves,Pontevedra,Galicia,10276
36035,Nigrán,Pontevedra,Galicia,13976
36036,Oia,Pontevedra,Galicia,11889
36037,Pazos de Borbén,Pontevedra,Galicia,10943
36038,Pontevedra,Pontevedra,Galicia,13676
36039,O Porriño,Pontevedra,Galicia,11607
36040,Portas,Pontevedra,Galicia,11070
36041,Poio,Pontevedra,Galicia,12926
36042,Ponteareas,Pontevedra,Galicia,11012
36043,Ponte Caldelas,Pontevedra,Galicia,10885
36044,Pontecesures,Pontevedra,Galicia,11824
36045,Redondela,Pontevedra,Galicia,12313
36046,Ribadumia,Pontevedra,Galicia,11082
36047,Rodeiro,Pontevedra,Galicia,10855
36048,O Rosal,Pontevedra,Galicia,10755
36049,Salceda de Caselas,Pontevedra,Galicia,11405
36050,Salvaterra de Miño,Pontevedra,Galicia,11018
36051,Sanxenxo,Pontevedra,Galicia,11767
36052,Silleda,Pontevedra,Galicia,11094
36053,Soutomaior,Pontevedra,Galicia,11423
36054,Tomiño,Pontevedra,Galicia,11461
36055,Tui,Pontevedra,Galicia,11259
36056,Valga,Pontevedra,Galicia,11261
36057,Vigo,Pontevedra,Galicia,13655
36058,Vilaboa,Pontevedra,Galicia,12225
36059,Vila de Cruces,Pontevedra,Galicia,10955
36060,Vilagarcía de Arousa,Pontevedra,Galicia,11459
36061,Vilanova de Arousa,Pontevedra,Galicia,10439
36901,A Illa de Arousa,Pontevedra,Galicia,10634
36902,Cerdedo-Cotobade,Pontevedra,Galicia,11770
37001,Abusejo,Salamanca,Castilla y León,11484
37002,Agallas,Salamanca,Castilla y León,11619
37003,Ahigal de los Aceiteros,Salamanca,Castilla y León,12745
37004,Ahigal de Villarino,Salamanca,Castilla y León,12745
37005,La Alameda de Gardón,Salamanca,Castilla y León,12745
37006,La Alamedilla,Salamanca,Castilla y León,11631
37007,Alaraz,Salamanca,Castilla y León,11574
37008,Alba de Tormes,Salamanca,Castilla y León,11347
37009,Alba de Yeltes,Salamanca,Castilla y León,11128
37010,La Alberca,Salamanca,Castilla y León,12394
37011,La Alberguería de Argañán,Salamanca,Castilla y León,9799
37012,Alconada,Salamanca,Castilla y León,14202
37013,Aldeacipreste,Salamanca,Castilla y León,12745
37014,Aldeadávila de la Ribera,Salamanca,Castilla y León,13843
37015,Aldea del Obispo,Salamanca,Castilla y León,9456
37016,Aldealengua,Salamanca,Castilla y León,12786
37017,Aldeanueva de Figueroa,Salamanca,Castilla y León,12967
37018,Aldeanueva de la Sierra,Salamanca,Castilla y León,12795
37019,Aldearrodrigo,Salamanca,Castilla y León,14283
37020,Aldearrubia,Salamanca,Castilla y León,12417
37021,Aldeaseca de Alba,Salamanca,Castilla y León,12745
37022,Aldeaseca de la Frontera,Salamanca,Castilla y León,12646
37023,Aldeatejada,Salamanca,Castilla y León,14695
37024,Aldeavieja de Tormes,Salamanca,Castilla y León,11495
37025,Aldehuela de la Bóveda,Salamanca,Castilla y León,15492
37026,Aldehuela de Yeltes,Salamanca,Castilla y León,10816
37027,Almenara de Tormes,Salamanca,Castilla y León,15038
37028,Almendra,Salamanca,Castilla y León,11636
37029,Anaya de Alba,Salamanca,Castilla y León,11413
37030,Añover de Tormes,Salamanca,Castilla y León,12745
37031,Arabayona de Mógica,Salamanca,Castilla y León,12139
37032,Arapiles,Salamanca,Castilla y León,11277
37033,Arcediano,Salamanca,Castilla y León,12745
37034,El Arco,Salamanca,Castilla y León,12745
37035,Armenteros,Salamanca,Castilla y León,12513
37036,San Miguel del Robledo,Salamanca,Castilla y León,12745
37037,La Atalaya,Salamanca,Castilla y León,10906
37038,Babilafuente,Salamanca,Castilla y León,10928
37039,Bañobárez,Salamanca,Castilla y León,10094
37040,Barbadillo,Salamanca,Castilla y León,11117
37041,Barbalos,Salamanca,Castilla y León,12745
37042,Barceo,Salamanca,Castilla y León,12745
37044,Barruecopardo,Salamanca,Castilla y León,14310
37045,La Bastida,Salamanca,Castilla y León,12745
37046,Béjar,Salamanca,Castilla y León,11422
37047,Beleña,Salamanca,Castilla y León,9373
37049,Bermellar,Salamanca,Castilla y León,13514
37050,Berrocal de Huebra,Salamanca,Castilla y León,12745
37051,Berrocal de Salvatierra,Salamanca,Castilla y León,12745
37052,Boada,Salamanca,Castilla y León,11943
37054,El Bodón,Salamanca,Castilla y León,10633
37055,Bogajo,Salamanca,Castilla y León,9162
37056,La Bouza,Salamanca,Castilla y León,12745
37057,Bóveda del Río Almar,Salamanca,Castilla y León,10704
37058,Brincones,Salamanca,Castilla y León,12745
37059,Buenamadre,Salamanca,Castilla y León,12272
37060,Buenavista,Salamanca,Castilla y León,14106
37061,El Cabaco,Salamanca,Castilla y León,13227
37062,Cabezabellosa de la Calzada,Salamanca,Castilla y León,12745
37063,La Cabeza de Béjar,Salamanca,Castilla y León,12745
37065,Cabeza del Caballo,Salamanca,Castilla y León,10029
37067,Cabrerizos,Salamanca,Castilla y León,15048
37068,Cabrillas,Salamanca,Castilla y León,11967
37069,Calvarrasa de Abajo,Salamanca,Castilla y León,11852
37070,Calvarrasa de Arriba,Salamanca,Castilla y León,11438
37071,La Calzada de Béjar,Salamanca,Castilla y León,12745
37072,Calzada de Don Diego,Salamanca,Castilla y León,11773
37073,Calzada de Valdunciel,Salamanca,Castilla y León,12759
37074,Campillo de Azaba,Salamanca,Castilla y León,9887
37077,El Campo de Peñaranda,Salamanca,Castilla y León,12688
37078,Candelario,Salamanca,Castilla y León,12555
37079,Canillas de Abajo,Salamanca,Castilla y León,12745
37080,Cantagallo,Salamanca,Castilla y León,10929
37081,Cantalapiedra,Salamanca,Castilla y León,11195
37082,Cantalpino,Salamanca,Castilla y León,11297
37083,Cantaracillo,Salamanca,Castilla y León,12212
37085,Carbajosa de la Sagrada,Salamanca,Castilla y León,13375
37086,Carpio de Azaba,Salamanca,Castilla y León,11206
37087,Carrascal de Barregas,Salamanca,Castilla y León,14405
37088,Carrascal del Obispo,Salamanca,Castilla y León,11881
37089,Casafranca,Salamanca,Castilla y León,12745
37090,Las Casas del Conde,Salamanca,Castilla y León,12745
37091,Casillas de Flores,Salamanca,Castilla y León,10999
37092,Castellanos de Moriscos,Salamanca,Castilla y León,11999
37096,Castillejo de Martín Viejo,Salamanca,Castilla y León,11580
37097,Castraz,Salamanca,Castilla y León,12745
37098,Cepeda,Salamanca,Castilla y León,10916
37099,Cereceda de la Sierra,Salamanca,Castilla y León,12745
37100,Cerezal de Peñahorcada,Salamanca,Castilla y León,12745
37101,Cerralbo,Salamanca,Castilla y León,10851
37102,El Cerro,Salamanca,Castilla y León,11412
37103,Cespedosa de Tormes,Salamanca,Castilla y León,11007
37104,Cilleros de la Bastida,Salamanca,Castilla y León,12745
37106,Cipérez,Salamanca,Castilla y León,13200
37107,Ciudad Rodrigo,Salamanca,Castilla y León,11197
37108,Coca de Alba,Salamanca,Castilla y León,12424
37109,Colmenar de Montemayor,Salamanca,Castilla y León,9707
37110,Cordovilla,Salamanca,Castilla y León,12230
37112,Cristóbal,Salamanca,Castilla y León,12670
37113,El Cubo de Don Sancho,Salamanca,Castilla y León,11119
37114,Chagarcía Medianero,Salamanca,Castilla y León,12745
37115,Dios le Guarde,Salamanca,Castilla y León,9738
37116,Doñinos de Ledesma,Salamanca,Castilla y León,12745
37117,Doñinos de Salamanca,Salamanca,Castilla y León,12383
37118,Éjeme,Salamanca,Castilla y León,11175
37119,La Encina,Salamanca,Castilla y León,8923
37120,Encina de San Silvestre,Salamanca,Castilla y León,12210
37121,Encinas de Abajo,Salamanca,Castilla y León,11560
37122,Encinas de Arriba,Salamanca,Castilla y León,10231
37123,Encinasola de los Comendadores,Salamanca,Castilla y León,10742
37124,Endrinal,Salamanca,Castilla y León,12468
37125,Escurial de la Sierra,Salamanca,Castilla y León,11429
37126,Espadaña,Salamanca,Castilla y León,12745
37127,Espeja,Salamanca,Castilla y León,10014
37128,Espino de la Orbada,Salamanca,Castilla y León,13033
37129,Florida de Liébana,Salamanca,Castilla y León,15976
37130,Forfoleda,Salamanca,Castilla y León,14766
37131,Frades de la Sierra,Salamanca,Castilla y León,13475
37132,La Fregeneda,Salamanca,Castilla y León,11011
37133,Fresnedoso,Salamanca,Castilla y León,12887
37134,Fresno Alhándiga,Salamanca,Castilla y León,12372
37135,La Fuente de San Esteban,Salamanca,Castilla y León,12035
37136,Fuenteguinaldo,Salamanca,Castilla y León,10919
37137,Fuenteliante,Salamanca,Castilla y León,12745
37138,Fuenterroble de Salvatierra,Salamanca,Castilla y León,10672
37139,Fuentes de Béjar,Salamanca,Castilla y León,12975
37140,Fuentes de Oñoro,Salamanca,Castilla y León,10602
37141,Gajates,Salamanca,Castilla y León,12662
37142,Galindo y Perahuy,Salamanca,Castilla y León,14782
37143,Galinduste,Salamanca,Castilla y León,11410
37144,Galisancho,Salamanca,Castilla y León,12261
37145,Gallegos de Argañán,Salamanca,Castilla y León,11838
37146,Gallegos de Solmirón,Salamanca,Castilla y León,11239
37147,Garcibuey,Salamanca,Castilla y León,12232
37148,Garcihernández,Salamanca,Castilla y León,10663
37149,Garcirrey,Salamanca,Castilla y León,12745
37150,Gejuelo del Barro,Salamanca,Castilla y León,12745
37151,Golpejas,Salamanca,Castilla y León,11676
37152,Gomecello,Salamanca,Castilla y León,13222
37154,Guadramiro,Salamanca,Castilla y León,13962
37155,Guijo de Ávila,Salamanca,Castilla y León,12745
37156,Guijuelo,Salamanca,Castilla y León,12530
37157,Herguijuela de Ciudad Rodrigo,Salamanca,Castilla y León,12745
37158,Herguijuela de la Sierra,Salamanca,Castilla y León,12478
37159,Herguijuela del Campo,Salamanca,Castilla y León,12745
37160,Hinojosa de Duero,Salamanca,Castilla y León,11320
37161,Horcajo de Montemayor,Salamanca,Castilla y León,10482
37162,Horcajo Medianero,Salamanca,Castilla y León,11307
37163,La Hoya,Salamanca,Castilla y León,12745
37164,Huerta,Salamanca,Castilla y León,12470
37165,Iruelos,Salamanca,Castilla y León,12745
37166,Ituero de Azaba,Salamanca,Castilla y León,11465
37167,Juzbado,Salamanca,Castilla y León,14935
37168,Lagunilla,Salamanca,Castilla y León,10418
37169,Larrodrigo,Salamanca,Castilla y León,11280
37170,Ledesma,Salamanca,Castilla y León,11549
37171,Ledrada,Salamanca,Castilla y León,13619
37172,Linares de Riofrío,Salamanca,Castilla y León,12766
37173,Lumbrales,Salamanca,Castilla y León,11231
37174,Macotera,Salamanca,Castilla y León,12813
37175,Machacón,Salamanca,Castilla y León,11688
37176,Madroñal,Salamanca,Castilla y León,11436
37177,El Maíllo,Salamanca,Castilla y León,11682
37178,Malpartida,Salamanca,Castilla y León,12745
37179,Mancera de Abajo,Salamanca,Castilla y León,12739
37180,El Manzano,Salamanca,Castilla y León,12745
37181,Martiago,Salamanca,Castilla y León,11921
37182,Martinamor,Salamanca,Castilla y León,12745
37183,Martín de Yeltes,Salamanca,Castilla y León,10734
37184,Masueco,Salamanca,Castilla y León,12886
37185,Castellanos de Villiquera,Salamanca,Castilla y León,14545
37186,La Mata de Ledesma,Salamanca,Castilla y León,14865
37187,Matilla de los Caños del Río,Salamanca,Castilla y León,9538
37188,La Maya,Salamanca,Castilla y León,14015
37189,Membribe de la Sierra,Salamanca,Castilla y León,14636
37190,Mieza,Salamanca,Castilla y León,12690
37191,El Milano,Salamanca,Castilla y León,12745
37192,Miranda de Azán,Salamanca,Castilla y León,11867
37193,Miranda del Castañar,Salamanca,Castilla y León,11068
37194,Mogarraz,Salamanca,Castilla y León,13553
37195,Molinillo,Salamanca,Castilla y León,12745
37196,Monforte de la Sierra,Salamanca,Castilla y León,12745
37197,Monleón,Salamanca,Castilla y León,12745
37198,Monleras,Salamanca,Castilla y León,12168
37199,Monsagro,Salamanca,Castilla y León,12225
37200,Montejo,Salamanca,Castilla y León,12902
37201,Montemayor del Río,Salamanca,Castilla y León,11471
37202,Monterrubio de Armuña,Salamanca,Castilla y León,13618
37203,Monterrubio de la Sierra,Salamanca,Castilla y León,15106
37204,Morasverdes,Salamanca,Castilla y León,11117
37205,Morille,Salamanca,Castilla y León,16065
37206,Moríñigo,Salamanca,Castilla y León,12745
37207,Moriscos,Salamanca,Castilla y León,12286
37208,Moronta,Salamanca,Castilla y León,12745
37209,Mozárbez,Salamanca,Castilla y León,12203
37211,Narros de Matalayegua,Salamanca,Castilla y León,13810
37212,Navacarros,Salamanca,Castilla y León,13361
37213,Nava de Béjar,Salamanca,Castilla y León,12745
37214,Nava de Francia,Salamanca,Castilla y León,13763
37215,Nava de Sotrobal,Salamanca,Castilla y León,11524
37216,Navales,Salamanca,Castilla y León,11252
37217,Navalmoral de Béjar,Salamanca,Castilla y León,12745
37218,Navamorales,Salamanca,Castilla y León,12745
37219,Navarredonda de la Rinconada,Salamanca,Castilla y León,13216
37221,Navasfrías,Salamanca,Castilla y León,10435
37222,Negrilla de Palencia,Salamanca,Castilla y León,12745
37223,Olmedo de Camaces,Salamanca,Castilla y León,12745
37224,La Orbada,Salamanca,Castilla y León,13339
37225,Pajares de la Laguna,Salamanca,Castilla y León,14344
37226,Palacios del Arzobispo,Salamanca,Castilla y León,11870
37228,Palaciosrubios,Salamanca,Castilla y León,11536
37229,Palencia de Negrilla,Salamanca,Castilla y León,12845
37230,Parada de Arriba,Salamanca,Castilla y León,11721
37231,Parada de Rubiales,Salamanca,Castilla y León,13091
37232,Paradinas de San Juan,Salamanca,Castilla y León,12544
37233,Pastores,Salamanca,Castilla y León,12745
37234,El Payo,Salamanca,Castilla y León,12397
37235,Pedraza de Alba,Salamanca,Castilla y León,10137
37236,Pedrosillo de Alba,Salamanca,Castilla y León,13870
37237,Pedrosillo de los Aires,Salamanca,Castilla y León,11182
37238,Pedrosillo el Ralo,Salamanca,Castilla y León,13740
37239,El Pedroso de la Armuña,Salamanca,Castilla y León,14179
37240,Pelabravo,Salamanca,Castilla y León,12118
37241,Pelarrodríguez,Salamanca,Castilla y León,11092
